data,nome_oponente,tag_oponente,nivel_oponente,trofes_oponente,clan_oponente,resultado,coroas_jogador,coroas_oponente,mudanca_trofes,modo_jogo,tipo_batalha,arena,deck_jogador,deck_oponente,vezes_enfrentado
18/03/2026 13:40,ANDREA,#LV0Q8CQ,0,0,Italian Dragons,Derrota,1,3,0,Crazy_Arena,trail,Legendary Arena,Goblin Drill | Goblin Hut | Golem | Mother Witch | Night Witch | Rocket | Tombstone | Witch,Dart Goblin | Electro Wizard | Giant | Goblin Barrel | Goblin Demolisher | Knight | Night Witch | Vines,1
18/03/2026 13:36,NGDave,#GCJUG02,0,0,The Eh Team,Vitoria,1,0,0,Crazy_Arena,trail,Legendary Arena,Goblin Drill | Goblin Hut | Golem | Mother Witch | Night Witch | Rocket | Tombstone | Witch,Dart Goblin | Executioner | Golem | Graveyard | Mega Knight | Poison | Princess | Vines,1
18/03/2026 06:53,Aleester,#2LQCUPQVJ,0,0,Demon gobblings,Derrota,0,3,0,Crazy_Arena,trail,Legendary Arena,Goblin Drill | Goblin Hut | Golem | Mother Witch | Night Witch | Rocket | Tombstone | Witch,Berserker | Electro Wizard | Furnace | Graveyard | Poison | The Log | Tombstone | Witch,1
18/03/2026 06:50,prosciutto,#GVLGGG0VC,0,0,family clash,Vitoria,3,0,0,Crazy_Arena,trail,Legendary Arena,Goblin Drill | Goblin Hut | Golem | Mother Witch | Night Witch | Rocket | Tombstone | Witch,Electro Wizard | Giant Snowball | Goblin Barrel | Goblin Hut | Ice Spirit | Mega Knight | Ram Rider | Witch,1
18/03/2026 06:46,"❅ᶜᴿᴬᶻᵞJiͥʝoͣiͫ,",#P0RGYRY8R,0,0,Schiffer Elite,Vitoria,2,1,0,Crazy_Arena,trail,Legendary Arena,Goblin Drill | Goblin Hut | Golem | Mother Witch | Night Witch | Rocket | Tombstone | Witch,Electro Spirit | Electro Wizard | Goblin Demolisher | Goblin Hut | Mortar | Rocket | Vines | Wizard,1
18/03/2026 06:43,Reyes,#8CJ9GYQ0C,0,0,JUDAS_GT_0.2,Derrota,0,1,0,Crazy_Arena,trail,Legendary Arena,Goblin Drill | Goblin Hut | Golem | Mother Witch | Night Witch | Rocket | Tombstone | Witch,Dart Goblin | Electro Wizard | Furnace | Goblin Barrel | P.E.K.K.A | Poison | The Log | Witch,1
18/03/2026 06:33,Kamille,#CG282228,0,0,Troll vietnam,Vitoria,3,0,30,Ranked1v1_NewArena2,pathOfLegend,Legendary Arena,Arrows | Dark Prince | Dart Goblin | Goblin Gang | Knight | Minions | Royal Recruits | Skeleton Barrel,Fisherman | Goblin Barrel | Inferno Dragon | Princess | Skeleton Army | Skeleton Barrel | Skeleton King | Wall Breakers,1
18/03/2026 06:25,chrisss_darez,#Y09UY8V8R,0,0,Lyem,Derrota,1,2,0,Ranked1v1_NewArena2,pathOfLegend,Legendary Arena,Arrows | Battle Ram | Dark Prince | Dart Goblin | Goblin Gang | Goblins | Mega Knight | Minions,Dark Prince | Elixir Golem | Executioner | Firecracker | Night Witch | Prince | The Log | Tornado,1
18/03/2026 06:21,game over,#9PUUUUR0,0,0,EGY Masters,Derrota,0,1,0,Ranked1v1_NewArena2,pathOfLegend,Legendary Arena,Arrows | Dart Goblin | Goblin Gang | Goblins | Mega Knight | Minion Horde | Minions | Royal Recruits,Bandit | Battle Ram | Dark Prince | Electro Wizard | Mega Knight | Musketeer | Poison | Zap,1
18/03/2026 06:17,bA1ance,#LVU0VJL,0,0,A1-Alliance,Derrota,0,1,0,Ranked1v1_NewArena2,pathOfLegend,Legendary Arena,Arrows | Dart Goblin | Goblin Gang | Goblins | Mega Knight | Minion Horde | Minions | Royal Recruits,Electro Spirit | Fireball | Knight | Magic Archer | Skeletons | Tesla | The Log | X-Bow,1
18/03/2026 06:14,Dark warrior...,#8LPCPPQ0R,0,0,brrrr,Derrota,0,1,0,Ranked1v1_NewArena2,pathOfLegend,Legendary Arena,Arrows | Dart Goblin | Goblin Gang | Goblins | Mega Knight | Minion Horde | Minions | Royal Recruits,Arrows | Dark Prince | Electro Wizard | Giant Skeleton | Goblin Gang | Inferno Dragon | Knight | Wizard,1
17/03/2026 21:40,gustavo_xd,#Y0YPJCUJ8,0,0,⭐SINLIMIT⭐,Vitoria,1,0,30,Ranked1v1_NewArena2,pathOfLegend,Legendary Arena,Arrows | Dart Goblin | Goblin Gang | Goblins | Mega Knight | Minion Horde | Minions | Royal Recruits,Barbarian Barrel | Furnace | Graveyard | Ice Golem | Ice Spirit | Poison | Skeletons | Tesla,1
17/03/2026 21:31,Gerilla,#9YR2P0G9,0,0,Gerillas,Derrota,0,3,0,Ranked1v1_NewArena2,pathOfLegend,Legendary Arena,Arrows | Dart Goblin | Goblin Gang | Goblins | Mega Knight | Minion Horde | Minions | Royal Recruits,Electro Wizard | Hog Rider | Inferno Tower | Lightning | Mini P.E.K.K.A | P.E.K.K.A | Witch | Wizard,1
17/03/2026 21:17,assassino d rei,#8LQRJJVCP,0,0,LENDÁRIOS ELITE,Derrota,0,3,0,Ranked1v1_NewArena2,pathOfLegend,Legendary Arena,Arrows | Bats | Dart Goblin | Goblin Gang | Goblins | Mega Knight | Minions | Royal Recruits,Arrows | Bomb Tower | Firecracker | Goblin Gang | Mighty Miner | Royal Recruits | Skeleton Barrel | Wall Breakers,1
17/03/2026 19:43,Almighty Sam,#V9R08R8L0,0,0,AMERICAN,Vitoria,2,1,30,Ranked1v1_NewArena2,pathOfLegend,Legendary Arena,Arrows | Bats | Dart Goblin | Goblin Gang | Goblins | Mega Knight | Minions | Royal Recruits,Arrows | Bats | Inferno Dragon | Little Prince | Mega Knight | Miner | Skeleton Barrel | Valkyrie,1
17/03/2026 19:38,Nuez,#20LRP20VL,0,0,FUERZA ELITE,Vitoria,3,0,30,Ranked1v1_NewArena2,pathOfLegend,Legendary Arena,Arrows | Bats | Dart Goblin | Goblin Gang | Goblins | Mega Knight | Minions | Royal Recruits,Arrows | Battle Ram | Furnace | Goblin Gang | Goblinstein | Inferno Dragon | P.E.K.K.A | Vines,1
17/03/2026 19:35,Mattulius,#2LYUVRCV,0,0,vaccagrassa,Vitoria,3,1,30,Ranked1v1_NewArena2,pathOfLegend,Legendary Arena,Arrows | Bats | Dart Goblin | Goblin Gang | Goblins | Mega Knight | Minions | Royal Recruits,Bomber | Dart Goblin | Mega Knight | Miner | Musketeer | Royal Hogs | Skeletons | Zap,1
17/03/2026 19:16,Sr_KURUPI.py,#RR0PJQ99U,0,0,Sem cla,Derrota,0,1,0,Ranked1v1_NewArena2,pathOfLegend,Legendary Arena,Arrows | Bats | Dart Goblin | Goblin Gang | Goblins | Mega Knight | Minions | Royal Recruits,Electro Dragon | Elixir Golem | Guards | Magic Archer | P.E.K.K.A | Royal Ghost | The Log | Tornado,1
17/03/2026 14:54,yoyo16,#2009QC2Y29,0,0,Army-French,Derrota,0,3,0,Ranked1v1_NewArena2,pathOfLegend,Legendary Arena,Arrows | Bats | Dart Goblin | Goblin Gang | Goblins | Mega Knight | Minions | Royal Recruits,Elixir Golem | Firecracker | Furnace | Mega Knight | Musketeer | Poison | Valkyrie | Witch,1
